run,operation,started,time,status,label,blocker,data_location,dataset,gpu,model,postprune_epochs,preprune_epochs,pruner,save_path,sparsity,step,Accuracy/postprune,Loss/postprune,Sparsity,alignment_score,best_post_acc,best_post_loss,best_pre_acc,best_pre_loss,immediate_post_acc,immediate_post_loss,Accuracy/preprune,Loss/preprune
3f4846a1,main.py,2022-07-02 03:55:01,1:06:50,completed,vgg16_cifar100,alds,/home/yliu/torch_subspace/data/,cifar100,cuda,vgg16,160,160,relative_layer_error,/home/yliu/torch_subspace/checkpoint/vgg16_cifar100_epoch_160,0.96,160,0.009999999776482582,4.605170249938965,0.9567999839782715,2.619398832321167,0.009999999776482582,4.605152606964111,0.7351999878883362,1.1195214986801147,0.009999999776482582,4.607476711273193,,
b26568ec,main.py,2022-07-02 03:54:18,1:06:44,completed,vgg16_cifar100,alds,/home/yliu/torch_subspace/data/,cifar100,cuda,vgg16,160,160,relative_layer_error,/home/yliu/torch_subspace/checkpoint/vgg16_cifar100_epoch_160,0.98,160,0.009999999776482582,4.605165958404541,0.979200005531311,2.609910488128662,0.009999999776482582,4.605145454406738,0.7351999878883362,1.1195214986801147,0.009999999776482582,4.6070451736450195,,
5b8d5200,main.py,2022-07-02 03:54:16,1:06:05,completed,vgg16_cifar100,alds,/home/yliu/torch_subspace/data/,cifar100,cuda,vgg16,160,160,relative_layer_error,/home/yliu/torch_subspace/checkpoint/vgg16_cifar100_epoch_160,0.99,160,0.009999999776482582,4.605167865753174,0.9897000193595886,2.717294216156006,0.009999999776482582,4.605154991149902,0.7351999878883362,1.1195214986801147,0.009999999776482582,4.606623649597168,,
ef82c6d3,main.py,2022-07-02 03:52:27,1:12:15,completed,vgg16_cifar100,alds,/home/yliu/torch_subspace/data/,cifar100,cuda,vgg16,160,160,alignment_output,/home/yliu/torch_subspace/checkpoint/vgg16_cifar100_epoch_160,0.89,160,0.7166000008583069,1.2662614583969116,0.8809000253677368,2.7106869220733643,0.7174999713897705,1.2636892795562744,0.7351999878883362,1.1195214986801147,0.00930000003427267,4.608836650848389,,
458b5ed4,main.py,2022-07-02 03:33:18,1:09:10,completed,vgg16_cifar100,alds,/home/yliu/torch_subspace/data/,cifar100,cuda,vgg16,160,160,alignment_output,/home/yliu/torch_subspace/checkpoint/vgg16_cifar100_epoch_160,0.93,160,0.6973000168800354,1.5503977537155151,0.9340999722480774,2.7083182334899902,0.7005000114440918,1.2702326774597168,0.7351999878883362,1.1195214986801147,0.009999999776482582,4.60832405090332,,
60de5068,main.py,2022-07-02 03:29:23,1:11:27,completed,vgg16_cifar100,alds,/home/yliu/torch_subspace/data/,cifar100,cuda,vgg16,160,160,alignment_output,/home/yliu/torch_subspace/checkpoint/vgg16_cifar100_epoch_160,0.96,160,0.009999999776482582,4.605175495147705,0.972000002861023,2.6236159801483154,0.009999999776482582,4.605147361755371,0.7351999878883362,1.1195214986801147,0.009999999776482582,4.607999324798584,,
f3256b23,main.py,2022-07-02 03:29:19,1:11:30,completed,vgg16_cifar100,alds,/home/yliu/torch_subspace/data/,cifar100,cuda,vgg16,160,160,alignment_output,/home/yliu/torch_subspace/checkpoint/vgg16_cifar100_epoch_160,0.98,160,0.009999999776482582,4.60516881942749,0.9889000058174133,2.601052761077881,0.009999999776482582,4.605140209197998,0.7351999878883362,1.1195214986801147,0.009999999776482582,4.607350826263428,,
29784b15,main.py,2022-07-02 03:29:15,1:10:22,completed,vgg16_cifar100,alds,/home/yliu/torch_subspace/data/,cifar100,cuda,vgg16,160,160,alignment_output,/home/yliu/torch_subspace/checkpoint/vgg16_cifar100_epoch_160,0.99,160,0.009999999776482582,4.605169296264648,0.9944999814033508,2.7867767810821533,0.009999999776482582,4.605136871337891,0.7351999878883362,1.1195214986801147,0.009999999776482582,4.6067280769348145,,
f9c44de6,main.py,2022-07-02 03:28:52,0:00:27,error,vgg16_cifar100,square,/home/yliu/torch_subspace/data/,cifar100,cuda,vgg16,160,160,alignment_variance,/home/yliu/torch_subspace/checkpoint/vgg16_cifar100_epoch_160,0.89,,,,,,,,,,,,,
28ce90c9,main.py,2022-07-02 03:28:47,0:00:27,error,vgg16_cifar100,square,/home/yliu/torch_subspace/data/,cifar100,cuda,vgg16,160,160,alignment_variance,/home/yliu/torch_subspace/checkpoint/vgg16_cifar100_epoch_160,0.93,,,,,,,,,,,,,
